gvkey,datadate,cshtrd,prccd,prchd,prcld,prcod
001690,2010-06-16,27936730.00000000,267.25000000,267.75000000,260.63020000,261.10000000
001690,2010-06-17,31124690.00000000,271.87000000,272.90000000,269.50000000,270.60000000
001690,2010-06-18,27989710.00000000,274.07400000,275.00000000,271.42000000,272.25000000
001690,2010-06-21,27602510.00000000,270.17000000,279.01000000,268.73000000,277.69000000
001690,2010-06-22,25539520.00000000,273.85000000,275.97000000,271.50000000,272.16000000
001690,2010-06-23,27405480.00000000,270.97000000,274.66000000,267.90000000,274.58000000
001690,2010-06-24,25472750.00000000,269.00000000,273.19500000,268.10000000,271.00000000
001690,2010-06-25,19525510.00000000,266.70000000,270.27000000,265.81000000,270.06000000
001690,2010-06-28,20883770.00000000,268.30000000,269.75000000,264.52000000,266.93000000
001690,2010-06-29,40397540.00000000,256.17000000,264.39000000,254.30000000,264.12100000
001690,2010-06-30,26362570.00000000,251.53000000,257.97000000,250.01000000,256.71000000
001690,2010-07-01,36503920.00000000,248.48000000,254.80000000,243.22000000,254.30000000
001690,2010-07-02,24778080.00000000,246.94000000,250.93000000,243.20000000,250.49000000
001690,2010-07-06,21937040.00000000,248.63000000,252.80000000,246.16000000,251.00000000
001690,2010-07-07,23309990.00000000,258.66500000,258.77000000,249.75000000,250.49000000
001690,2010-07-08,26321840.00000000,258.09000000,262.90000000,254.89000000,262.48000000
001690,2010-07-09,15465720.00000000,259.62000000,259.90000000,255.16000000,256.89000000
001690,2010-07-12,20067850.00000000,257.28500000,261.85000000,254.86000000,258.53000000
001690,2010-07-13,42399590.00000000,251.79800000,256.40000000,246.43000000,256.32000000
001690,2010-07-14,28992970.00000000,252.72700000,255.80000000,249.00000000,249.38000000
001690,2010-07-15,29294340.00000000,251.45000000,256.97000000,247.30000000,248.23000000
001690,2010-07-16,37077220.00000000,249.90000000,254.97000000,248.41000000,253.18000000
001690,2010-07-19,36548910.00000000,245.58000000,249.88000000,239.60000000,249.88000000
001690,2010-07-20,37655900.00000000,251.89000000,252.90000000,240.01000000,242.90000000
001690,2010-07-21,42281880.00000000,254.24000000,265.15000000,254.00000000,265.09000000
001690,2010-07-22,23019940.00000000,259.02400000,260.00000000,255.31000000,257.68000000
001690,2010-07-23,19033800.00000000,259.94000000,260.38000000,256.28000000,257.09000000
001690,2010-07-26,14884100.00000000,259.28000000,260.09980000,257.71000000,260.00000000
001690,2010-07-27,20741270.00000000,264.08000000,264.80000000,260.30000000,260.87000000
001690,2010-07-28,18533960.00000000,260.96000000,265.99000000,260.25000000,263.67000000
001690,2010-07-29,22976280.00000000,258.11000000,262.65000000,256.10000000,260.71000000
001690,2010-07-30,16004250.00000000,257.25000000,259.70000000,254.90000000,255.89300000
001690,2010-08-02,15226150.00000000,261.85000000,262.59000000,259.62000000,260.44000000
001690,2010-08-03,14868930.00000000,261.93000000,263.26000000,259.42000000,261.01000000
001690,2010-08-04,15007430.00000000,262.98000000,264.28000000,260.31100000,262.84000000
001690,2010-08-05,10322440.00000000,261.70000000,263.18000000,260.55000000,261.73000000
001690,2010-08-06,15878730.00000000,260.09100000,261.49000000,257.63000000,259.78000000
001690,2010-08-09,10793230.00000000,261.75000000,262.15000000,259.57000000,261.48000000
001690,2010-08-10,16124960.00000000,259.41000000,260.45000000,257.55000000,259.85000000
001690,2010-08-11,22064940.00000000,250.19000000,255.69000000,249.81000000,255.40000000
001690,2010-08-12,19078940.00000000,251.79000000,253.10000000,246.12000000,246.69000000
001690,2010-08-13,12651430.00000000,249.10000000,251.88000000,249.09000000,251.65000000
001690,2010-08-16,11345820.00000000,247.64000000,250.01000000,246.62000000,247.58000000
001690,2010-08-17,15078090.00000000,251.97000000,254.63000000,249.20000000,250.08000000
001690,2010-08-18,12078320.00000000,253.07000000,254.67000000,251.58000000,252.36000000
001690,2010-08-19,15219090.00000000,249.88000000,253.48000000,248.68000000,252.84000000
001690,2010-08-20,13668790.00000000,249.64000000,253.92000000,249.00000000,249.39000000
001690,2010-08-23,14755580.00000000,245.80000000,252.00000000,245.25000000,251.79000000
001690,2010-08-24,21454850.00000000,239.93000000,243.00000000,238.65000000,242.67000000
001690,2010-08-25,21276980.00000000,242.89000000,243.99000000,237.20000000,238.04000000
001690,2010-08-26,16612050.00000000,240.28000000,245.75000000,240.27780000,245.45000000
001690,2010-08-27,19536930.00000000,241.62000000,242.61000000,235.56000000,241.75000000
001690,2010-08-30,13650510.00000000,242.50000000,245.75000000,240.68010000,240.76000000
001690,2010-08-31,14995190.00000000,243.10000000,244.56000000,240.35000000,241.85000000
001690,2010-09-01,24851530.00000000,250.33000000,251.46000000,246.28000000,247.47000000
001690,2010-09-02,14804650.00000000,252.17000000,252.17000000,248.57000000,251.26200000
001690,2010-09-03,18576510.00000000,258.77000000,258.78000000,254.50000000,255.09000000
001690,2010-09-07,12223640.00000000,257.81000000,259.53000000,256.25000000,256.64000000
001690,2010-09-08,18770810.00000000,262.92000000,264.38990000,259.10000000,259.78000000
001690,2010-09-09,15621010.00000000,263.07000000,266.52000000,262.92000000,265.04000000
001690,2010-09-10,13835620.00000000,263.41000000,264.50000000,261.40000000,263.19000000
001690,2010-09-13,13840470.00000000,267.04000000,268.28000000,265.76000000,265.82000000
001690,2010-09-14,14470500.00000000,268.06000000,269.17000000,265.52000000,266.21000000
001690,2010-09-15,15257870.00000000,270.22000000,270.38000000,267.84000000,268.17000000
001690,2010-09-16,23209110.00000000,276.57000000,276.67000000,269.50000000,270.24000000
001690,2010-09-17,22470410.00000000,275.37000000,277.96000000,273.68000000,277.69000000
001690,2010-09-20,23498680.00000000,283.23000000,283.78000000,275.85000000,276.08000000
001690,2010-09-21,23792040.00000000,283.77000000,287.35000000,282.79000000,283.86000000
001690,2010-09-22,20881250.00000000,287.75000000,287.98000000,282.41000000,282.71000000
001690,2010-09-23,28027120.00000000,288.92000000,292.76000000,286.00000000,286.33000000
001690,2010-09-24,23108840.00000000,292.32000000,293.53000000,290.55000000,292.10000000
001690,2010-09-27,17195600.00000000,291.16400000,294.73000000,291.01000000,293.97500000
001690,2010-09-28,36934130.00000000,286.86000000,291.77000000,275.00000000,291.77000000
001690,2010-09-29,16749210.00000000,287.37000000,289.81000000,286.00000000,287.23000000
001690,2010-09-30,23998380.00000000,283.75000000,290.00000000,281.25000000,289.00000000
001690,2010-10-01,16000000.00000000,282.52000000,286.58000000,281.35000000,286.14600000
001690,2010-10-04,15519570.00000000,278.64000000,282.90000000,277.77000000,281.60000000
001690,2010-10-05,17843090.00000000,288.94000000,289.45000000,281.82050000,282.00000000
001690,2010-10-06,23886610.00000000,289.19000000,291.99000000,285.26000000,289.59000000
001690,2010-10-07,14551350.00000000,289.22000000,290.48000000,286.91000000,290.33600000
001690,2010-10-08,23454770.00000000,294.07000000,294.50000000,290.00000000,291.71300000
001690,2010-10-11,15239480.00000000,295.36000000,297.24000000,294.60000000,294.74000000
001690,2010-10-12,19873260.00000000,298.54000000,299.50000000,292.49000000,295.41000000
001690,2010-10-13,22180800.00000000,300.14000000,301.96000000,299.80000000,300.20000000
001690,2010-10-14,15473530.00000000,302.31000000,302.47000000,300.40000000,301.69000000
001690,2010-10-15,32741340.00000000,314.74000000,315.00000000,304.91000000,307.44000000
001690,2010-10-18,38229050.00000000,318.00000000,319.00000000,314.29000000,318.47000000
001690,2010-10-19,43857980.00000000,309.49000000,313.77000000,300.02000000,303.40000000
001690,2010-10-20,25630660.00000000,310.53000000,314.25000000,306.87000000,309.00000000
001690,2010-10-21,19540240.00000000,309.52000000,314.74000000,306.80000000,312.36000000
001690,2010-10-22,13212660.00000000,307.47000000,310.04000000,306.30000000,309.07000000
001690,2010-10-25,13744960.00000000,308.84000000,311.60000000,308.44000000,309.09000000
001690,2010-10-26,13882150.00000000,308.05000000,309.74000000,305.65000000,306.87000000
001690,2010-10-27,13994740.00000000,307.83000000,309.90000000,305.60000000,307.65000000
001690,2010-10-28,19587410.00000000,305.24000000,308.00000000,300.90000000,307.95000000
001690,2010-10-29,15208460.00000000,300.98000000,305.88000000,300.87000000,304.23000000
001690,2010-11-01,15066150.00000000,304.18000000,305.60000000,302.20000000,302.22000000
001690,2010-11-02,15384210.00000000,309.36000000,310.19000000,307.00000000,307.00000000
001690,2010-11-03,18070970.00000000,312.80000000,312.88000000,308.53000000,311.37000000
001690,2010-11-04,22801910.00000000,318.27000000,320.18000000,315.03000000,315.45000000
001690,2010-11-05,12872090.00000000,317.13000000,319.57000000,316.75000000,317.99000000
001690,2010-11-08,9997870.00000000,318.62000000,319.77020000,316.76000000,317.20000000
001690,2010-11-09,13644900.00000000,316.08000000,321.30000000,314.50000000,321.05000000
001690,2010-11-10,13593200.00000000,318.03000000,318.77000000,313.55000000,316.64000000
001690,2010-11-11,12882830.00000000,316.65500000,318.40000000,314.25000000,315.00000000
001690,2010-11-12,28386310.00000000,308.03000000,316.50000000,303.63000000,316.00000000
001690,2010-11-15,14353590.00000000,307.03500000,310.54000000,306.27000000,308.46000000
001690,2010-11-16,23434500.00000000,301.59000000,307.60000000,299.32000000,305.72000000
001690,2010-11-17,17093290.00000000,300.50000000,303.99000000,297.76000000,301.20000000
001690,2010-11-18,17589090.00000000,308.43000000,309.67000000,304.69000000,305.20000000
001690,2010-11-19,13730560.00000000,306.73000000,308.40000000,305.24000000,307.97000000
001690,2010-11-22,13981370.00000000,313.36000000,313.36000000,305.87000000,306.68000000
001690,2010-11-23,18481740.00000000,308.73000000,311.75000000,306.56000000,310.45000000
001690,2010-11-24,14771580.00000000,314.79500000,315.40000000,311.75000000,312.00000000
001690,2010-11-26,8490891.00000000,315.00000000,317.69990000,312.94000000,313.74000000
001690,2010-11-29,15784240.00000000,316.87000000,317.48000000,311.38000000,315.50000000
001690,2010-11-30,17879580.00000000,311.15000000,314.36000000,310.87000000,313.54000000
001690,2010-12-01,16404150.00000000,316.40000000,317.75000000,315.00000000,315.27000000
001690,2010-12-02,16528540.00000000,318.15000000,319.00000000,314.89000000,317.53000000
001690,2010-12-03,12214840.00000000,317.44000000,318.65000000,316.34000000,317.01000000
001690,2010-12-06,15880730.00000000,320.15000000,322.33000000,318.42000000,318.64000000
001690,2010-12-07,13919630.00000000,318.21000000,323.99000000,318.12000000,323.80000000
001690,2010-12-08,11452180.00000000,321.01000000,321.02000000,317.11000000,319.63000000
001690,2010-12-09,10482680.00000000,319.75750000,322.50000000,319.02000000,322.13170000
001690,2010-12-10,9368082.00000000,320.56000000,321.05000000,318.60000000,319.65000000
001690,2010-12-13,15667580.00000000,321.67000000,325.06000000,321.00000000,324.37000000
001690,2010-12-14,12531280.00000000,320.29000000,322.54000000,319.00000000,321.73000000
001690,2010-12-15,14825820.00000000,320.36000000,323.00000000,319.19000000,320.00000000
001690,2010-12-16,11463490.00000000,321.25000000,322.61000000,320.10000000,321.09000000
001690,2010-12-17,13798260.00000000,320.61000000,321.79000000,320.23000000,321.63000000
001690,2010-12-20,13715150.00000000,322.21000000,323.25000000,318.23000000,321.60000000
001690,2010-12-21,9132682.00000000,324.20500000,324.39000000,322.05000000,323.00000000
001690,2010-12-22,9492811.00000000,325.16000000,325.72000000,323.55000000,324.36000000
001690,2010-12-23,7961636.00000000,323.60000000,325.15000000,323.17000000,325.00000000
001690,2010-12-27,8896291.00000000,324.68000000,325.44000000,321.52000000,322.85200000
001690,2010-12-28,6271194.00000000,325.47000000,326.66000000,325.06000000,325.91000000
001690,2010-12-29,5825092.00000000,325.29000000,326.45000000,325.10000000,326.22000000
001690,2010-12-30,5622013.00000000,323.66000000,325.51000000,323.05000000,325.48000000
001690,2010-12-31,6906413.00000000,322.56000000,323.48000000,321.31000000,322.95000000
001690,2011-01-03,15852100.00000000,329.57000000,330.26000000,324.83650000,325.64000000
001690,2011-01-04,11030300.00000000,331.29000000,332.50000000,328.15000000,332.44000000
001690,2011-01-05,9044320.00000000,334.00000000,334.34000000,329.50000000,329.55000000
001690,2011-01-06,10708270.00000000,333.73000000,335.25000000,332.90000000,334.71900000
001690,2011-01-07,11053090.00000000,336.12000000,336.35000000,331.90000000,333.99000000
001690,2011-01-10,15991340.00000000,342.45500000,343.23000000,337.17000000,338.83000000
001690,2011-01-11,15802610.00000000,341.64000000,344.96000000,339.47000000,344.88000000
001690,2011-01-12,10784540.00000000,344.42000000,344.43000000,342.00000000,343.25000000
001690,2011-01-13,10574790.00000000,345.68000000,346.64000000,343.85000000,345.16000000
001690,2011-01-14,10980810.00000000,348.48000000,348.48000000,344.44000000,345.89000000
001690,2011-01-18,66063170.00000000,340.65000000,344.76250000,326.00000000,329.52000000
001690,2011-01-19,40445680.00000000,338.84000000,348.60000000,336.88000000,348.35000000
001690,2011-01-20,27271150.00000000,332.68000000,338.30000000,330.12000000,336.43000000
001690,2011-01-21,26885430.00000000,326.72000000,334.88000000,326.63000000,333.77000000
001690,2011-01-24,20464490.00000000,337.45000000,337.45000000,326.72000000,326.87000000
001690,2011-01-25,19428360.00000000,341.40000000,341.44000000,334.57000000,336.33000000
001690,2011-01-26,18077530.00000000,343.85000000,345.60000000,341.50000000,342.96000000
001690,2011-01-27,10161330.00000000,343.21000000,344.69280000,342.83100000,343.78000000
001690,2011-01-28,21106630.00000000,336.10000000,344.40000000,333.52800000,344.17000000
001690,2011-01-31,13457510.00000000,339.32000000,340.04000000,334.30000000,335.80000000
001690,2011-02-01,15191640.00000000,345.03000000,345.65000000,340.98000000,341.30000000
001690,2011-02-02,9236177.00000000,344.32000000,345.25000000,343.55000000,344.45000000
001690,2011-02-03,14041550.00000000,343.44000000,344.24000000,338.55000000,343.80000000
001690,2011-02-04,11478020.00000000,346.50000000,346.70000000,343.51000000,343.64000000
001690,2011-02-07,17291410.00000000,351.88000000,353.25000000,347.64000000,347.89000000
001690,2011-02-08,13536460.00000000,355.20000000,355.52000000,352.15000000,353.68000000
001690,2011-02-09,17206840.00000000,358.16000000,359.00000000,354.87000000,355.19000000
001690,2011-02-10,33112300.00000000,354.54000000,360.00000000,348.00000000,357.39000000
001690,2011-02-11,13110800.00000000,356.85000000,357.80000000,353.54010000,354.75260000
001690,2011-02-14,11071460.00000000,359.18000000,359.48000000,356.71000000,356.79000000
001690,2011-02-15,10104550.00000000,359.90000000,359.97000000,357.55000000,359.19000000
001690,2011-02-16,16966740.00000000,363.13000000,364.90000000,360.50000000,360.80000000
001690,2011-02-17,18902880.00000000,358.30000000,360.27000000,356.52000000,357.25000000
001690,2011-02-18,29046690.00000000,350.56000000,359.50000000,349.52000000,358.71000000
001690,2011-02-22,31084680.00000000,338.61000000,345.40000000,337.72000000,342.15000000
001690,2011-02-23,23940130.00000000,342.62000000,344.64000000,338.61000000,338.77000000
001690,2011-02-24,17829280.00000000,342.88000000,345.15000000,338.37000000,344.02000000
001690,2011-02-25,13485880.00000000,348.16000000,348.43000000,344.80000000,345.26000000
001690,2011-02-28,14356740.00000000,353.21000000,355.05000000,351.12000000,351.24000000
001690,2011-03-01,16218270.00000000,349.31000000,355.72000000,347.68100000,355.47000000
001690,2011-03-02,21487510.00000000,352.12000000,354.35000000,348.40000000,349.96000000
001690,2011-03-03,17806250.00000000,359.56000000,359.79000000,355.92000000,357.19000000
001690,2011-03-04,16165060.00000000,360.00000000,360.29000000,357.75000000,360.07000000
001690,2011-03-07,19471760.00000000,355.36000000,361.67000000,351.31000000,361.40000000
001690,2011-03-08,12708150.00000000,355.76000000,357.40000000,352.25000000,354.91000000
001690,2011-03-09,16178560.00000000,352.47000000,354.76000000,350.60000000,354.69000000
001690,2011-03-10,18103510.00000000,346.67000000,349.77000000,344.90000000,349.12000000
001690,2011-03-11,16791740.00000000,351.99000000,352.32000000,345.00000000,345.33000000
001690,2011-03-14,15565630.00000000,353.56000000,356.48440000,351.31000000,353.18000000
001690,2011-03-15,25678270.00000000,345.43000000,347.84000000,340.10000000,342.10000000
001690,2011-03-16,41092280.00000000,330.01000000,343.00000000,326.26000000,342.00000000
001690,2011-03-17,23503330.00000000,334.64000000,339.61000000,330.65960000,336.83000000
001690,2011-03-18,26878690.00000000,330.67000000,338.20000000,330.00000000,337.13000000
001690,2011-03-21,14739740.00000000,339.30000000,339.74000000,335.26000000,335.99000000
001690,2011-03-22,11633620.00000000,341.20000000,342.62000000,339.14000000,342.56000000
001690,2011-03-23,13296900.00000000,339.19000000,340.22000000,335.95000000,339.28000000
001690,2011-03-24,14376530.00000000,344.97000000,346.00000000,338.86000000,341.85000000
001690,2011-03-25,15999630.00000000,351.54000000,352.06000000,347.02000000,348.07000000
001690,2011-03-28,11007640.00000000,350.44000000,354.32000000,350.44000000,353.15000000
001690,2011-03-29,12573080.00000000,350.96000000,350.96000000,346.06000000,347.66000000
001690,2011-03-30,11735290.00000000,348.63000000,350.88000000,347.44000000,350.64000000
001690,2011-03-31,9779020.00000000,348.50750000,349.80000000,346.06000000,346.36000000
001690,2011-04-01,14928000.00000000,344.56000000,351.58720000,343.30000000,351.11000000
001690,2011-04-04,16393040.00000000,341.19000000,344.60000000,338.40000000,344.31000000
001690,2011-04-05,17235980.00000000,338.89000000,342.25000000,336.00000000,336.99000000
001690,2011-04-06,14351540.00000000,338.04000000,343.90000000,337.14000000,341.22000000
001690,2011-04-07,13324050.00000000,338.08000000,340.43000000,336.03000000,338.10000000
001690,2011-04-08,13456460.00000000,335.06000000,340.15000000,333.95000000,339.92000000
001690,2011-04-11,14239960.00000000,330.80000000,335.67000000,330.02000000,334.06000000
001690,2011-04-12,15170870.00000000,332.40000000,333.73000000,330.20000000,330.49000000
001690,2011-04-13,12354770.00000000,336.13000000,336.14000000,332.52000000,335.02000000
001690,2011-04-14,10765290.00000000,332.42000000,336.00000000,332.06000000,334.80000000
001690,2011-04-15,16189360.00000000,327.46000000,333.64000000,326.80000000,333.30000000
001690,2011-04-18,21847960.00000000,331.85000000,332.23000000,320.16000000,326.10000000
001690,2011-04-19,14939220.00000000,337.86000000,337.98000000,331.71000000,333.10000000
001690,2011-04-20,23694420.00000000,342.41000000,345.75000000,341.50000000,343.51000000
001690,2011-04-21,26891460.00000000,350.69600000,355.13000000,348.52000000,355.00000000
001690,2011-04-25,9488381.00000000,353.00900000,353.75000000,350.30000000,350.34000000
001690,2011-04-26,12052520.00000000,350.42000000,354.99000000,349.35000000,353.62000000
001690,2011-04-27,12682690.00000000,350.15000000,352.35000000,347.10000000,352.24000000
001690,2011-04-28,12850800.00000000,346.75000000,349.75000000,345.52000000,346.19000000
001690,2011-04-29,29776300.00000000,350.13000000,353.95000000,346.66600000,346.78000000
001690,2011-05-02,15770910.00000000,346.28000000,350.46900000,345.50000000,349.74000000
001690,2011-05-03,11171710.00000000,348.20000000,349.89000000,345.62000000,347.99000000
001690,2011-05-04,13946010.00000000,349.57000000,351.83000000,346.88000000,348.26000000
001690,2011-05-05,11978590.00000000,346.75000000,350.95000000,346.05000000,348.40000000
001690,2011-05-06,9998728.00000000,346.66000000,350.00000000,346.21000000,349.69000000
001690,2011-05-09,7306234.00000000,347.60000000,349.20000000,346.52760000,347.86000000
001690,2011-05-10,10175370.00000000,349.45000000,349.69000000,346.66000000,348.89000000
001690,2011-05-11,11929940.00000000,347.23000000,350.00000000,345.24000000,349.02000000
001690,2011-05-12,11416490.00000000,346.57000000,347.12000000,342.27000000,346.12000000
001690,2011-05-13,11634810.00000000,340.50000000,346.25000000,340.35000000,345.66000000
001690,2011-05-16,16047850.00000000,333.30000000,341.22000000,332.60000000,339.20000000
001690,2011-05-17,16147170.00000000,336.14000000,336.14000000,330.73000000,332.00000000
001690,2011-05-18,11930190.00000000,339.87000000,341.05000000,336.00000000,336.47000000
001690,2011-05-19,9306893.00000000,340.53000000,342.41400000,338.67000000,342.08000000
001690,2011-05-20,12068070.00000000,335.22000000,340.95000000,335.02000000,339.56000000
001690,2011-05-23,13648720.00000000,334.40000000,335.98000000,329.42000000,329.97000000
001690,2011-05-24,11492130.00000000,332.19000000,335.89900000,331.34000000,335.50000000
001690,2011-05-25,10491060.00000000,336.78000000,338.56000000,332.85000000,333.43000000
001690,2011-05-26,7946246.00000000,335.00000000,336.89000000,334.43500000,335.97000000
001690,2011-05-27,7268921.00000000,337.41000000,337.63000000,334.31000000,334.80000000
001690,2011-05-31,14869200.00000000,347.83000000,347.83000000,341.00000000,341.10000000
001690,2011-06-01,19757080.00000000,345.51000000,352.13200000,344.65000000,348.87000000
001690,2011-06-02,12095660.00000000,346.10200000,347.98000000,344.30000000,346.50000000
001690,2011-06-03,11135970.00000000,343.44000000,345.33000000,342.01000000,343.18000000
001690,2011-06-06,16455720.00000000,338.04000000,347.05000000,337.81000000,345.70000000
001690,2011-06-07,18906520.00000000,332.04000000,338.22000000,331.90000000,338.17000000
001690,2011-06-08,11901570.00000000,332.24000000,334.80000000,330.65000000,331.78000000
001690,2011-06-09,9819609.00000000,331.49000000,333.67000000,330.75000000,333.25000000
001690,2011-06-10,15492910.00000000,325.90000000,331.66000000,325.51000000,330.55000000
001690,2011-06-13,11763450.00000000,326.60000000,328.31000000,325.07000000,327.20000000
001690,2011-06-14,11928430.00000000,332.44000000,333.25000000,329.31000000,330.00000000
001690,2011-06-15,14137210.00000000,326.75000000,330.30000000,324.88000000,329.75000000
001690,2011-06-16,18117840.00000000,325.16000000,328.68110000,318.33000000,326.90000000
001690,2011-06-17,21959290.00000000,320.26000000,329.25000000,319.36000000,328.99000000
001690,2011-06-20,22842720.00000000,315.32000000,317.70000000,310.50000000,317.35500000
001690,2011-06-21,17587560.00000000,325.30000000,325.80000000,315.20000000,316.68000000
001690,2011-06-22,13924080.00000000,322.61000000,328.90000000,322.38000000,325.16000000
001690,2011-06-23,19938910.00000000,331.23000000,331.69000000,318.12000000,318.94000000
001690,2011-06-24,15698220.00000000,326.35000000,333.15000000,325.09000000,331.37000000
001690,2011-06-27,12116050.00000000,332.04000000,333.90000000,327.25000000,327.59000000
001690,2011-06-28,10481140.00000000,335.26000000,336.70000000,333.44000000,333.65000000
001690,2011-06-29,12589070.00000000,334.04000000,336.37000000,331.88000000,336.04000000
001690,2011-06-30,11526680.00000000,335.67000000,336.13000000,332.84000000,334.70000000
001690,2011-07-01,15703780.00000000,343.26000000,343.50000000,334.20000000,335.95000000
001690,2011-07-05,12667920.00000000,349.43000000,349.83000000,342.50000000,343.00000000
001690,2011-07-06,15856350.00000000,351.76000000,354.10000000,346.71000000,348.95000000
001690,2011-07-07,14228070.00000000,357.20000000,358.00000000,354.00000000,354.67000000
001690,2011-07-08,17476120.00000000,359.71000000,360.00000000,352.20000000,353.34000000
001690,2011-07-11,15766640.00000000,354.00000000,359.77000000,352.82000000,356.34000000
001690,2011-07-12,16102390.00000000,353.75000000,357.68000000,348.62000000,353.53000000
001690,2011-07-13,13936770.00000000,358.02000000,360.00000000,356.38000000,358.33000000
001690,2011-07-14,15304320.00000000,357.77000000,361.61000000,356.34000000,361.01000000
001690,2011-07-15,17248230.00000000,364.92000000,365.00000000,359.17000000,361.17000000
001690,2011-07-18,20383920.00000000,373.80000000,374.65000000,365.28000000,365.43000000
001690,2011-07-19,28405300.00000000,376.85000000,378.65000000,373.32000000,378.00000000
001690,2011-07-20,33542740.00000000,386.90000000,396.27000000,386.00000000,396.12000000
001690,2011-07-21,18781290.00000000,387.29000000,390.06000000,383.90000000,386.95000000
001690,2011-07-22,18372730.00000000,393.30000000,395.05000000,387.75000000,388.32000000
001690,2011-07-25,21018480.00000000,398.50000000,400.00000000,389.62000000,390.35000000
001690,2011-07-26,16995520.00000000,403.41000000,404.50000000,399.68000000,400.00000000
001690,2011-07-27,23480710.00000000,392.59000000,402.64000000,392.15000000,400.59000000
001690,2011-07-28,21177390.00000000,391.82000000,396.99000000,388.13000000,391.62000000
001690,2011-07-29,22550900.00000000,390.48000000,395.15000000,384.00000000,387.64000000
001690,2011-08-01,21789950.00000000,396.75000000,399.50000000,392.37000000,397.78000000
001690,2011-08-02,22795710.00000000,388.91000000,397.90000000,388.35000000,397.65000000
001690,2011-08-03,26379400.00000000,392.57000000,393.55000000,382.24000000,390.98000000
001690,2011-08-04,31048230.00000000,377.37000000,391.32000000,377.35000000,389.41000000
001690,2011-08-05,42981770.00000000,373.62000000,383.50000000,362.57000000,380.44000000
001690,2011-08-08,40713120.00000000,353.21000000,367.77000000,353.02000000,361.69000000
001690,2011-08-09,38576630.00000000,374.01000000,374.61000000,355.00000000,361.30000000
001690,2011-08-10,31333380.00000000,363.69000000,374.65000000,362.50000000,371.15000000
001690,2011-08-11,26469040.00000000,373.70000000,375.45000000,364.72000000,370.52000000
001690,2011-08-12,18874800.00000000,376.99000000,379.64000000,374.23000000,378.07000000
001690,2011-08-15,16418710.00000000,383.41000000,384.97000000,378.09000000,379.63000000
001690,2011-08-16,17802460.00000000,380.48000000,383.37000000,376.06000000,381.52000000
001690,2011-08-17,15728480.00000000,380.44000000,384.52000000,378.00000000,382.31000000
001690,2011-08-18,30360230.00000000,366.05000000,372.65000000,361.37000000,370.84000000
001690,2011-08-19,27667060.00000000,356.03000000,367.00000000,356.00000000,362.17000000
001690,2011-08-22,19090430.00000000,356.44000000,364.88000000,355.09000000,364.51000000
001690,2011-08-23,23422110.00000000,373.60000000,373.64000000,357.00000000,360.30000000
001690,2011-08-24,20903300.00000000,376.18000000,378.96000000,370.60000000,373.47000000
001690,2011-08-25,31089320.00000000,373.72000000,375.45000000,365.00000000,365.08000000
001690,2011-08-26,22879710.00000000,383.58000000,383.80000000,370.80080000,371.17000000
001690,2011-08-29,14447780.00000000,389.97000000,391.50000000,388.00000000,388.18000000
001690,2011-08-30,14901270.00000000,389.99000000,391.84000000,386.21000000,388.25000000
001690,2011-08-31,18643770.00000000,384.83000000,392.08000000,381.86000000,390.57000000
001690,2011-09-01,12252980.00000000,381.03000000,387.33990000,380.72000000,385.82000000
001690,2011-09-02,15670210.00000000,374.05000000,378.00000000,371.83000000,374.74000000
001690,2011-09-06,18161770.00000000,379.74000000,380.33000000,366.48000000,367.37000000
001690,2011-09-07,12481960.00000000,383.93000000,385.60000000,382.00000000,385.56000000
001690,2011-09-08,14833990.00000000,384.14000000,388.61000000,382.31000000,382.40000000
001690,2011-09-09,20166590.00000000,377.48000000,386.00000000,375.02000000,383.93000000
001690,2011-09-12,16680800.00000000,379.94000000,380.88000000,371.90000000,373.00000000
001690,2011-09-13,15721800.00000000,384.62000000,386.21000000,380.25000000,382.14000000
001690,2011-09-14,19077190.00000000,389.30000000,392.21000000,385.76000000,387.02000000
001690,2011-09-15,14801560.00000000,392.96000000,393.66000000,389.90000000,391.43000000
001690,2011-09-16,24837020.00000000,400.50000000,400.50300000,395.03000000,395.54000000
001690,2011-09-19,29331140.00000000,411.63000000,413.23000000,395.20450000,397.00000000
001690,2011-09-20,27641940.00000000,413.45000000,422.86000000,411.19000000,415.25000000
001690,2011-09-21,21570930.00000000,412.14000000,421.59000000,412.00000000,419.64000000
001690,2011-09-22,34541190.00000000,401.82000000,409.82000000,396.70000000,401.03000000
001690,2011-09-23,19498260.00000000,404.30000000,406.74000000,399.85000000,400.28000000
001690,2011-09-26,29004590.00000000,403.17000000,403.98000000,391.30000000,399.86000000
001690,2011-09-27,22530920.00000000,399.26000000,409.25000000,398.06000000,408.73000000
001690,2011-09-28,15330030.00000000,397.01000000,403.74000000,396.51000000,400.19000000
001690,2011-09-29,23235300.00000000,390.57000000,402.21000000,386.21000000,401.92000000
001690,2011-09-30,19553550.00000000,381.32000000,388.89000000,381.18000000,387.12000000
001690,2011-10-03,23853230.00000000,374.60000000,382.64000000,373.17100000,380.37000000
001690,2011-10-04,44011530.00000000,372.50000000,381.80000000,354.24000000,374.57000000
001690,2011-10-05,28022900.00000000,378.25000000,379.82000000,360.30000000,367.86000000
001690,2011-10-06,28982230.00000000,377.37000000,384.78000000,371.80450000,373.33000000
